,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
3416,324122,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3417,324122,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3418,324122,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3419,324122,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3420,324122,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3421,324122,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3422,324122,Midwest,Biomass,Other,Process Heating,0.0
3423,324122,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3424,324122,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3425,324122,Northeast,Biomass,Other,Process Heating,0.0
3426,324122,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3427,324122,South,Biomass,Other,Conventional Boiler Use,0.0
3428,324122,South,Biomass,Other,Process Heating,0.0
3429,324122,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3430,324122,US,Biomass,Other,Conventional Boiler Use,0.0
3431,324122,US,Biomass,Other,Process Heating,0.0
3432,324122,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3433,324122,West,Biomass,Other,Conventional Boiler Use,0.0
3434,324122,West,Biomass,Other,Process Heating,0.0
3435,324122,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
3436,324122,Midwest,Steam,Other,Conventional Boiler Use,0.1
3437,324122,Midwest,Steam,Other,Process Heating,0.0
3438,324122,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
3439,324122,Northeast,Steam,Other,Conventional Boiler Use,0.1
3440,324122,Northeast,Steam,Other,Process Heating,0.0
3441,324122,South,Steam,Other,CHP and/or Cogeneration Process,0.9
3442,324122,South,Steam,Other,Conventional Boiler Use,0.1
3443,324122,South,Steam,Other,Process Heating,0.0
3444,324122,US,Steam,Other,CHP and/or Cogeneration Process,0.9
3445,324122,US,Steam,Other,Conventional Boiler Use,0.1
3446,324122,US,Steam,Other,Process Heating,0.0
3447,324122,West,Steam,Other,CHP and/or Cogeneration Process,0.9
3448,324122,West,Steam,Other,Conventional Boiler Use,0.1
3449,324122,West,Steam,Other,Process Heating,0.0
3450,324199,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3451,324199,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3452,324199,Midwest,Waste_gas,Other,Process Heating,0.0
3453,324199,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.9
3454,324199,Northeast,Waste_gas,Other,Conventional Boiler Use,0.1
3455,324199,Northeast,Waste_gas,Other,Process Heating,0.0
3456,324199,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.08181818181818182
3457,324199,South,Waste_gas,Other,Conventional Boiler Use,0.009090909090909092
3458,324199,South,Waste_gas,Other,Process Heating,0.0
3459,324199,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.06185567334653839
3460,324199,US,Waste_gas,Other,Conventional Boiler Use,0.006872852594059821
3461,324199,US,Waste_gas,Other,Process Heating,0.0
3462,324199,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3463,324199,West,Waste_gas,Other,Conventional Boiler Use,0.0
3464,324199,West,Waste_gas,Other,Process Heating,0.0
3465,324199,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3466,324199,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3467,324199,Midwest,Petroleum_coke,Other,Process Heating,0.0
3468,324199,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3469,324199,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3470,324199,Northeast,Petroleum_coke,Other,Process Heating,0.0
3471,324199,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.8181818181818181
3472,324199,South,Petroleum_coke,Other,Conventional Boiler Use,0.09090909090909091
3473,324199,South,Petroleum_coke,Other,Process Heating,0.0
3474,324199,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.7422680801584607
3475,324199,US,Petroleum_coke,Other,Conventional Boiler Use,0.08247423112871786
3476,324199,US,Petroleum_coke,Other,Process Heating,0.0
3477,324199,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.8780488009115266
3478,324199,West,Petroleum_coke,Other,Conventional Boiler Use,0.09756097787905851
3479,324199,West,Petroleum_coke,Other,Process Heating,0.0
3480,324199,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3481,324199,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3482,324199,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3483,324199,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3484,324199,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3485,324199,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3486,324199,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3487,324199,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3488,324199,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3489,324199,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3490,324199,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3491,324199,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3492,324199,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3493,324199,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3494,324199,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3495,324199,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3496,324199,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3497,324199,Midwest,Biomass,Other,Process Heating,0.0
3498,324199,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3499,324199,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3500,324199,Northeast,Biomass,Other,Process Heating,0.0
3501,324199,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3502,324199,South,Biomass,Other,Conventional Boiler Use,0.0
3503,324199,South,Biomass,Other,Process Heating,0.0
3504,324199,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3505,324199,US,Biomass,Other,Conventional Boiler Use,0.0
3506,324199,US,Biomass,Other,Process Heating,0.0
3507,324199,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3508,324199,West,Biomass,Other,Conventional Boiler Use,0.0
3509,324199,West,Biomass,Other,Process Heating,0.0
3510,324199,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
3511,324199,Midwest,Steam,Other,Conventional Boiler Use,0.1
3512,324199,Midwest,Steam,Other,Process Heating,0.0
3513,324199,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
3514,324199,Northeast,Steam,Other,Conventional Boiler Use,0.0
3515,324199,Northeast,Steam,Other,Process Heating,0.0
3516,324199,South,Steam,Other,CHP and/or Cogeneration Process,0.0
3517,324199,South,Steam,Other,Conventional Boiler Use,0.0
3518,324199,South,Steam,Other,Process Heating,0.0
3519,324199,US,Steam,Other,CHP and/or Cogeneration Process,0.09587624649500091
3520,324199,US,Steam,Other,Conventional Boiler Use,0.010652916277222325
3521,324199,US,Steam,Other,Process Heating,0.0
3522,324199,West,Steam,Other,CHP and/or Cogeneration Process,0.021951199088473417
3523,324199,West,Steam,Other,Conventional Boiler Use,0.0024390221209414907
3524,324199,West,Steam,Other,Process Heating,0.0
3525,325110,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3526,325110,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3527,325110,Midwest,Waste_gas,Other,Process Heating,0.0
3528,325110,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3529,325110,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3530,325110,Northeast,Waste_gas,Other,Process Heating,0.0
3531,325110,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.6084017382863033
3532,325110,South,Waste_gas,Other,Conventional Boiler Use,0.06760019314292258
3533,325110,South,Waste_gas,Other,Process Heating,0.0
3534,325110,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.6084017382863033
3535,325110,US,Waste_gas,Other,Conventional Boiler Use,0.06760019314292258
3536,325110,US,Waste_gas,Other,Process Heating,0.0
3537,325110,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3538,325110,West,Waste_gas,Other,Conventional Boiler Use,0.0
3539,325110,West,Waste_gas,Other,Process Heating,0.0
3540,325110,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3541,325110,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3542,325110,Midwest,Petroleum_coke,Other,Process Heating,0.0
3543,325110,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3544,325110,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3545,325110,Northeast,Petroleum_coke,Other,Process Heating,0.0
3546,325110,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3547,325110,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
3548,325110,South,Petroleum_coke,Other,Process Heating,0.0
3549,325110,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3550,325110,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
3551,325110,US,Petroleum_coke,Other,Process Heating,0.0
3552,325110,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3553,325110,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3554,325110,West,Petroleum_coke,Other,Process Heating,0.0
3555,325110,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3556,325110,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3557,325110,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3558,325110,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3559,325110,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3560,325110,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3561,325110,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.00043457267668013975
3562,325110,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,4.828585296445998e-05
3563,325110,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3564,325110,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.00043457267668013975
3565,325110,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,4.828585296445998e-05
3566,325110,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3567,325110,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3568,325110,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3569,325110,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3570,325110,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3571,325110,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3572,325110,Midwest,Biomass,Other,Process Heating,0.0
3573,325110,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3574,325110,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3575,325110,Northeast,Biomass,Other,Process Heating,0.0
3576,325110,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3577,325110,South,Biomass,Other,Conventional Boiler Use,0.0
3578,325110,South,Biomass,Other,Process Heating,0.0
3579,325110,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3580,325110,US,Biomass,Other,Conventional Boiler Use,0.0
3581,325110,US,Biomass,Other,Process Heating,0.0
3582,325110,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3583,325110,West,Biomass,Other,Conventional Boiler Use,0.0
3584,325110,West,Biomass,Other,Process Heating,0.0
3585,325110,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.0
3586,325110,Midwest,Steam,Other,Conventional Boiler Use,0.0
3587,325110,Midwest,Steam,Other,Process Heating,0.0
3588,325110,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
3589,325110,Northeast,Steam,Other,Conventional Boiler Use,0.1
3590,325110,Northeast,Steam,Other,Process Heating,0.0
3591,325110,South,Steam,Other,CHP and/or Cogeneration Process,0.2911636890370166
3592,325110,South,Steam,Other,Conventional Boiler Use,0.032351521004112954
3593,325110,South,Steam,Other,Process Heating,0.0
3594,325110,US,Steam,Other,CHP and/or Cogeneration Process,0.2911636890370166
3595,325110,US,Steam,Other,Conventional Boiler Use,0.032351521004112954
3596,325110,US,Steam,Other,Process Heating,0.0
3597,325110,West,Steam,Other,CHP and/or Cogeneration Process,0.0
3598,325110,West,Steam,Other,Conventional Boiler Use,0.0
3599,325110,West,Steam,Other,Process Heating,0.0
3600,325120,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3601,325120,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3602,325120,Midwest,Waste_gas,Other,Process Heating,0.0
3603,325120,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3604,325120,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3605,325120,Northeast,Waste_gas,Other,Process Heating,0.0
3606,325120,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3607,325120,South,Waste_gas,Other,Conventional Boiler Use,0.0
3608,325120,South,Waste_gas,Other,Process Heating,0.0
3609,325120,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3610,325120,US,Waste_gas,Other,Conventional Boiler Use,0.0
3611,325120,US,Waste_gas,Other,Process Heating,0.0
3612,325120,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3613,325120,West,Waste_gas,Other,Conventional Boiler Use,0.0
3614,325120,West,Waste_gas,Other,Process Heating,0.0
3615,325120,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3616,325120,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3617,325120,Midwest,Petroleum_coke,Other,Process Heating,0.0
3618,325120,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3619,325120,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3620,325120,Northeast,Petroleum_coke,Other,Process Heating,0.0
3621,325120,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3622,325120,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
3623,325120,South,Petroleum_coke,Other,Process Heating,0.0
3624,325120,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3625,325120,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
3626,325120,US,Petroleum_coke,Other,Process Heating,0.0
3627,325120,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3628,325120,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3629,325120,West,Petroleum_coke,Other,Process Heating,0.0
3630,325120,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3631,325120,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3632,325120,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3633,325120,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3634,325120,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3635,325120,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3636,325120,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3637,325120,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3638,325120,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3639,325120,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3640,325120,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3641,325120,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3642,325120,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3643,325120,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3644,325120,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3645,325120,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3646,325120,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3647,325120,Midwest,Biomass,Other,Process Heating,0.0
3648,325120,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3649,325120,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3650,325120,Northeast,Biomass,Other,Process Heating,0.0
3651,325120,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3652,325120,South,Biomass,Other,Conventional Boiler Use,0.0
3653,325120,South,Biomass,Other,Process Heating,0.0
3654,325120,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3655,325120,US,Biomass,Other,Conventional Boiler Use,0.0
3656,325120,US,Biomass,Other,Process Heating,0.0
3657,325120,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3658,325120,West,Biomass,Other,Conventional Boiler Use,0.0
3659,325120,West,Biomass,Other,Process Heating,0.0
3660,325120,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
3661,325120,Midwest,Steam,Other,Conventional Boiler Use,0.1
3662,325120,Midwest,Steam,Other,Process Heating,0.0
3663,325120,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
3664,325120,Northeast,Steam,Other,Conventional Boiler Use,0.1
3665,325120,Northeast,Steam,Other,Process Heating,0.0
3666,325120,South,Steam,Other,CHP and/or Cogeneration Process,0.9
3667,325120,South,Steam,Other,Conventional Boiler Use,0.1
3668,325120,South,Steam,Other,Process Heating,0.0
3669,325120,US,Steam,Other,CHP and/or Cogeneration Process,0.9
3670,325120,US,Steam,Other,Conventional Boiler Use,0.1
3671,325120,US,Steam,Other,Process Heating,0.0
3672,325120,West,Steam,Other,CHP and/or Cogeneration Process,0.9
3673,325120,West,Steam,Other,Conventional Boiler Use,0.1
3674,325120,West,Steam,Other,Process Heating,0.0
3675,325180,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.02142857173267676
3676,325180,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0023809524147418624
3677,325180,Midwest,Waste_gas,Other,Process Heating,0.0
3678,325180,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
