,NAICS,Description,Utilization Rate,UR_Standard Error,Weekly_op_hours,Hours_Standard Error,Q,Year
2951,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment mfg.",62.7,6.4,74.2,15.5,q4,2015
2952,3335,Metalworking machinery mfg.,72.2,3.2,57.3,3.1,q4,2015
2953,3336,"Engine, turbine, and power transmission equipment mfg.",62.8,1.8,83.0,21.8,q4,2015
2954,3339,Other general purpose machinery mfg.,63.5,3.2,60.3,4.7,q4,2015
2955,3341,Computer and peripheral equipment mfg.,61.1,2.7,41.7,0.8,q4,2015
2956,3342,Communications equipment mfg.,58.9,8.1,69.5,20.2,q4,2015
2957,334413,Semiconductor and related device mfg.,83.9,1.8,50.1,9.5,q4,2015
2958,3345,"Navigational, measuring, electromedical, and control instruments mfg.",60.9,3.8,49.4,4.2,q4,2015
2959,3351,Electric lighting equipment mfg.,55.0,8.7,44.4,2.4,q4,2015
2960,3352,Household appliance mfg.,80.8,2.0,51.3,48.7,q4,2015
2961,336111,Automobile mfg.,61.4,11.5,91.2,13.8,q4,2015
2962,336112,Light truck and utility vehicle mfg.,98.5,0.4,106.3,4.2,q4,2015
2963,33612,Heavy duty truck mfg.,53.1,3.7,80.7,22.4,q4,2015
2964,3362,Motor vehicle body and trailer mfg.,78.8,3.6,47.6,4.3,q4,2015
2965,3363,Motor vehicle parts mfg.,83.8,2.2,108.6,12.5,q4,2015
2966,3364,Aerospace product and parts mfg.,79.2,4.1,105.9,43.1,q4,2015
2967,3371,Household and institutional furniture and kitchen cabinet mfg.,74.9,4.9,49.1,3.9,q4,2015
2968,3372,Office furniture (incl. fixtures) mfg.,67.3,3.5,51.4,5,q4,2015
2969,3379,Other furniture related product mfg.,74.2,3.6,59.2,8.8,q4,2015
2970,3391,Medical equipment and supplies mfg.,71.5,3.3,65.0,7.5,q4,2015
2971,33999,All other miscellaneous mfg.,56.6,6.3,60.3,12.5,q4,2015
2972,51112,Periodical publishers,97.6,38.6,49.4,30.7,q4,2015
2973,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",74.7923123,2.88461833,95.32893,5.88639376,q1,2015
2974,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",74.7923123,2.88461833,95.32893,5.88639376,q1,2015
2975,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",74.7923123,2.88461833,95.32893,5.88639376,q1,2015
2976,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",81.4666521,3.69078958,89.52508,8.82588832,q1,2015
2977,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",81.4666521,3.69078958,89.52508,8.82588832,q1,2015
2978,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",81.4666521,3.69078958,89.52508,8.82588832,q1,2015
2979,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.1575262,6.07599066,78.08386999999999,9.48265322,q1,2015
2980,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.1575262,6.07599066,78.08386999999999,9.48265322,q1,2015
2981,31193,Other food mfg.,69.9905383,2.37643072,59.072716,8.50003559,q1,2015
2982,31194,Other food mfg.,69.9905383,2.37643072,59.072716,8.50003559,q1,2015
2983,31199,Other food mfg.,69.9905383,2.37643072,59.072716,8.50003559,q1,2015
2984,32412,"Paving, roofing, and all other petroleum and coal products mfg.",48.7530392,4.3511205,67.567375,10.9554935,q1,2015
2985,32419,"Paving, roofing, and all other petroleum and coal products mfg.",48.7530392,4.3511205,67.567375,10.9554935,q1,2015
2986,325191,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",81.3406755,2.08736369,138.90583999999998,10.8114079,q1,2015
2987,325192,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",81.3406755,2.08736369,138.90583999999998,10.8114079,q1,2015
2988,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",81.3406755,2.08736369,138.90583999999998,10.8114079,q1,2015
2989,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.2252757,2.50631011,147.76082,12.9821534,q1,2015
2990,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.2252757,2.50631011,147.76082,12.9821534,q1,2015
2991,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.2252757,2.50631011,147.76082,12.9821534,q1,2015
2992,32622,All other rubber product (excluding tires) mfg.,72.5172752,4.48172419,74.97686,12.3810248,q1,2015
2993,32629,All other rubber product (excluding tires) mfg.,72.5172752,4.48172419,74.97686,12.3810248,q1,2015
2994,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
2995,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
2996,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
2997,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
2998,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
2999,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3000,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3001,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3002,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3003,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3004,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3005,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3006,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3007,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3008,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3009,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3010,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3011,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3012,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3013,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3014,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3015,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3016,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3017,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3018,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3019,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3020,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3021,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3022,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",36.6061962,7.39236569,46.229690000000005,2.08286552,q1,2015
3023,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",55.5,4.5,50.7,2.7,q2,2015
3024,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",56.7,4.6,51.9,2.7,q3,2015
3025,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.0,48.0,3.5,q4,2015
3026,3311,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,68.5114144,2.97240463,93.26481,18.2487963,q1,2015
3027,3312,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,68.5114144,2.97240463,93.26481,18.2487963,q1,2015
3028,3321,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.4854497,2.87440169,69.13701999999999,5.6032788,q1,2015
3029,3322,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.4854497,2.87440169,69.13701999999999,5.6032788,q1,2015
3030,3324,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.4854497,2.87440169,69.13701999999999,5.6032788,q1,2015
3031,3325,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.4854497,2.87440169,69.13701999999999,5.6032788,q1,2015
3032,3326,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.4854497,2.87440169,69.13701999999999,5.6032788,q1,2015
3033,3323,All other fabricated metal product mfg. ,68.6864012,2.71613967,63.34624,2.63092626,q1,2015
3034,3327,All other fabricated metal product mfg. ,68.6864012,2.71613967,63.34624,2.63092626,q1,2015
3035,3328,All other fabricated metal product mfg. ,68.6864012,2.71613967,63.34624,2.63092626,q1,2015
3036,3329,All other fabricated metal product mfg. ,68.6864012,2.71613967,63.34624,2.63092626,q1,2015
3037,3343,Audio and video equipment mfg; and manufacturing and reproducing magnetic and optical media,39.5750604,7.5865229,47.06666,5.89073411,q1,2015
3038,3346,Audio and video equipment mfg; and manufacturing and reproducing magnetic and optical media,39.5750604,7.5865229,47.06666,5.89073411,q1,2015
3039,334412,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3040,334415,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3041,334416,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3042,334417,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3043,334418,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3044,334419,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",50.4230057,8.93868319,56.827740000000006,4.82620043,q1,2015
3045,3353,Electrical equipment and component mfg.,69.3500576,2.85370751,58.896896,7.12012948,q1,2015
3046,3359,Electrical equipment and component mfg.,69.3500576,2.85370751,58.896896,7.12012948,q1,2015
3047,3365,"Railroad rolling stock, ship, boat, and other transportation equipment mfg.",51.4228599,6.06398576,55.825447,7.35178583,q1,2015
3048,3366,"Railroad rolling stock, ship, boat, and other transportation equipment mfg.",51.4228599,6.06398576,55.825447,7.35178583,q1,2015
3049,3369,"Railroad rolling stock, ship, boat, and other transportation equipment mfg.",51.4228599,6.06398576,55.825447,7.35178583,q1,2015
3050,33991,"Jewelry, silverware, sporting and athletic goods, and doll, toy and game mfg.",57.6307817,3.59176422,45.510857,4.33001242,q1,2015
3051,33992,"Jewelry, silverware, sporting and athletic goods, and doll, toy and game mfg.",57.6307817,3.59176422,45.510857,4.33001242,q1,2015
3052,33993,"Jewelry, silverware, sporting and athletic goods, and doll, toy and game mfg.",57.6307817,3.59176422,45.510857,4.33001242,q1,2015
3053,33994,Office supplies (except paper) and sign mfg.,66.6484145,3.75074749,49.225494,4.31117771,q1,2015
3054,33994,Office supplies (except paper) and sign mfg.,75.2,2.7,50.0,2.8,q2,2015
3055,33994,Office supplies (except paper) and sign mfg.,76.5,3.0,48.8,2.7,q3,2015
3056,33994,Office supplies (except paper) and sign mfg.,71.2,2.6,55.2,6,q4,2015
3057,33995,Office supplies (except paper) and sign mfg.,66.6484145,3.75074749,49.225494,4.31117771,q1,2015
3058,33995,Office supplies (except paper) and sign mfg.,75.2,2.7,50.0,2.8,q2,2015
3059,33995,Office supplies (except paper) and sign mfg.,76.5,3.0,48.8,2.7,q3,2015
3060,33995,Office supplies (except paper) and sign mfg.,71.2,2.6,55.2,6,q4,2015
3061,51111,Newspaper and book publishers,47.941678,9.94946523,50.137640000000005,4.89046109,q1,2015
3062,51113,Newspaper and book publishers,47.941678,9.94946523,50.137640000000005,4.89046109,q1,2015
3063,51114,All other publishers,56.5170387,8.95496628,84.33017,25.6070669,q1,2015
3064,51119,All other publishers,56.5170387,8.95496628,84.33017,25.6070669,q1,2015
3065,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.9,6.1,95.9,9,q2,2015
3066,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.4,5.4,88.9,7.4,q3,2015
3067,3111,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.1,5.9,96.5,9.6,q4,2015
3068,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.9,6.1,95.9,9,q2,2015
3069,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.4,5.4,88.9,7.4,q3,2015
3070,3117,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.1,5.9,96.5,9.6,q4,2015
3071,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",68.9,6.1,95.9,9,q2,2015
3072,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.4,5.4,88.9,7.4,q3,2015
3073,3118,"Animal food, bakery and tortilla mfg, seafood product preparation and packaging",69.1,5.9,96.5,9.6,q4,2015
3074,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.9,2.2,91.5,7.8,q2,2015
3075,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",75.1,3.5,95.2,7.8,q3,2015
3076,3112,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.2,3.5,94.0,7.5,q4,2015
3077,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.9,2.2,91.5,7.8,q2,2015
3078,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",75.1,3.5,95.2,7.8,q3,2015
3079,3115,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.2,3.5,94.0,7.5,q4,2015
3080,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.9,2.2,91.5,7.8,q2,2015
3081,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",75.1,3.5,95.2,7.8,q3,2015
3082,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",77.2,3.5,94.0,7.5,q4,2015
3083,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",56.9,6.7,76.7,13.5,q2,2015
3084,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",61.5,4.9,86.3,15.4,q3,2015
3085,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.7,6.2,99.7,17.9,q4,2015
3086,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",56.9,6.7,76.7,13.5,q2,2015
3087,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",61.5,4.9,86.3,15.4,q3,2015
3088,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",65.7,6.2,99.7,17.9,q4,2015
3089,31193,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3090,31193,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3091,31193,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3092,31194,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3093,31194,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3094,31194,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3095,31195,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3096,31195,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3097,31195,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3098,31196,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3099,31196,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3100,31196,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3101,31197,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3102,31197,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3103,31197,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3104,31198,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3105,31198,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3106,31198,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3107,31199,Other food mfg.,67.4,4.1,68.2,9.7,q2,2015
3108,31199,Other food mfg.,70.0,3.1,87.1,17.5,q3,2015
3109,31199,Other food mfg.,66.0,6.3,76.5,16.4,q4,2015
3110,32412,"Paving, roofing, and all other petroleum and coal products mfg.",58.7,11.6,76.1,10.8,q2,2015
3111,32412,"Paving, roofing, and all other petroleum and coal products mfg.",61.1,11.7,74.2,14.5,q3,2015
3112,32412,"Paving, roofing, and all other petroleum and coal products mfg.",62.1,2.2,62.2,11.2,q4,2015
3113,32419,"Paving, roofing, and all other petroleum and coal products mfg.",58.7,11.6,76.1,10.8,q2,2015
3114,32419,"Paving, roofing, and all other petroleum and coal products mfg.",61.1,11.7,74.2,14.5,q3,2015
3115,32419,"Paving, roofing, and all other petroleum and coal products mfg.",62.1,2.2,62.2,11.2,q4,2015
3116,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.4,2.6,128.0,23.4,q2,2015
3117,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",84.1,2.2,149.0,12.4,q3,2015
3118,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",78.6,4.0,146.4,11.6,q4,2015
3119,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.4,2.6,128.0,23.4,q2,2015
3120,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",84.1,2.2,149.0,12.4,q3,2015
3121,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",78.6,4.0,146.4,11.6,q4,2015
3122,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",65.7,6.7,127.6,12.6,q2,2015
3123,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.9,125.6,13.5,q3,2015
3124,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",61.1,5.9,126.5,15.5,q4,2015
3125,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",65.7,6.7,127.6,12.6,q2,2015
3126,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.9,125.6,13.5,q3,2015
3127,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",61.1,5.9,126.5,15.5,q4,2015
3128,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",65.7,6.7,127.6,12.6,q2,2015
3129,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.9,125.6,13.5,q3,2015
3130,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",61.1,5.9,126.5,15.5,q4,2015
3131,32515,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",65.7,6.7,127.6,12.6,q2,2015
