,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
627,3.25,kg C per gallon,1003650,PREPA Palo Seco Steam Power Plant,2666342.7,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,PS1
628,3.25,kg C per gallon,1003650,PREPA Palo Seco Steam Power Plant,2354442.72,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,PS2
629,3.24,kg C per gallon,1005504,PREPA AGUIRRE POWER GENERATION COMPLEX,0.0,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,AG2
630,3.24,kg C per gallon,1005504,PREPA AGUIRRE POWER GENERATION COMPLEX,13409481.54,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,AG1
631,3.21,kg C per gallon,1007452,PR ELEC POWER AUTH SOUTH COAST STATION,0,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,SC3
632,3.21,kg C per gallon,1007452,PR ELEC POWER AUTH SOUTH COAST STATION,0,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,SC4
633,3.21,kg C per gallon,1007452,PR ELEC POWER AUTH SOUTH COAST STATION,3828570.9,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,SC5
634,3.21,kg C per gallon,1007452,PR ELEC POWER AUTH SOUTH COAST STATION,2329314.96,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,SC6
635,3.12,kg C per gallon,1003649,PREPA San Juan Steam Power Plant,3090363.78,gallons/month,Residual Fuel Oil No. 6,,,,,September,2016,SJ9
636,0.580,kg C per kg,1000099,Robinson Refinery,93555451.963,scf/month,Fuel Gas,,,15.290,kg/kg-mole,April,2016,GP-1
637,0.7002,kg C per kg,1000099,Robinson Refinery,299540.886,scf/month,Fuel Gas,,,16.700,kg/kg-mole,April,2016,GP-1
638,0.6638,kg C per kg,1000099,Robinson Refinery,288939871.415,scf/month,Fuel Gas,,,13.685,kg/kg-mole,April,2016,GP-1
639,0.675,kg C per kg,1000099,Robinson Refinery,463101.230,scf/month,Fuel Gas,,,10.840,kg/kg-mole,April,2016,GP-1
640,0.6690,kg C per kg,1000099,Robinson Refinery,68209117.280,scf/month,Fuel Gas,,,10.047,kg/kg-mole,April,2016,GP-1
641,0.580,kg C per kg,1000099,Robinson Refinery,175773155,scf/month,Fuel Gas,,,15.290,kg/kg-mole,April,2016,59F-3
642,0.669,kg C per kg,1000099,Robinson Refinery,278444994,scf/month,Fuel Gas,,,10.047,kg/kg-mole,April,2016,16F-3
643,0.70,kg C per kg,1000099,Robinson Refinery,199634,scf/month,Fuel Gas,,,16.70,kg/kg-mole,April,2016,3F-2
644,0.580,kg C per kg,1000099,Robinson Refinery,93555452,scf/month,Fuel Gas,,,15.290,kg/kg-mole,April,2016,59F-4
645,0.664,kg C per kg,1000099,Robinson Refinery,79409487,scf/month,Fuel Gas,,,13.685,kg/kg-mole,April,2016,60F-1
646,0.700,kg C per kg,1000099,Robinson Refinery,199718,scf/month,Fuel Gas,,,16.700,kg/kg-mole,April,2016,3F-1
647,0.725,kg C per kg,1000099,Robinson Refinery,53667382.093,scf/month,Fuel Gas,,,16.600,kg/kg-mole,April,2016,1F-1
648,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,95086401,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-901B
649,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,188677468,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,April,2016,DDB-901B
650,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1803154036,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,April,2016,GP-OL2 COMBUSTION
651,0.5419,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,5270000,scf/month,,,,22.08,kg/kg-mole,April,2016,H-1 Heater OFG
652,0.6846,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,12539700,scf/month,Fuel Gas,,,12.38,kg/kg-mole,April,2016,GP-Refinery Fuel Gas
653,0.5419,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,4326000,scf/month,,,,22.08,kg/kg-mole,April,2016,Wicks Oilfield Gas
654,0.685982615,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,559892322.59,scf/month,Fuel Gas,,,22.30495333,kg/kg-mole,April,2016,CP-88FQI945
655,0.685982615,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,13036940.22,scf/month,Fuel Gas,,,22.30495333,kg/kg-mole,April,2016,56-H-1
656,0.685982615,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,102430347.75,scf/month,Fuel Gas,,,22.30495333,kg/kg-mole,April,2016,56-H-2
657,0.685982615,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,60623265.33,scf/month,Fuel Gas,,,22.30495333,kg/kg-mole,April,2016,58-H-1
658,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,426408107,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,April,2016,DDB-105
659,0.8624,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,16540858,scf/month,Fuel Gas,,,34.5906,kg/kg-mole,April,2016,CP-BOILERS
660,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,175326580,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,April,2016,DDB-901A
661,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,87722548,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-901A
662,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,119545737,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-901C
663,0.614,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10402231.08,scf/month,Fuel Gas,,,20.52,kg/kg-mole,April,2016,H-1501B
664,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,5709485.833,scf/month,Fuel Gas,,,14.31,kg/kg-mole,April,2016,H-505B
665,0.609,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10982776.92,scf/month,Fuel Gas,,,20.37,kg/kg-mole,April,2016,H-205
666,0.616,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,29650470.92,scf/month,Fuel Gas,,,20.63,kg/kg-mole,April,2016,H-1402
667,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,269713873,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-106
668,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,248085881,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-109
669,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254449530,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-107
670,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,135159856,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,GP-OL1 COMBUSTION
671,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,243378672,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-105
672,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,256617627,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,April,2016,DB-108
673,0.509841,kg C per kg,1000696,Chevron Cogenerating Station,26372402.5,scf/month,Fuel Gas,,,18.23573,kg/kg-mole,April,2016,3
674,0.509841,kg C per kg,1000696,Chevron Cogenerating Station,19709690.1,scf/month,Fuel Gas,,,18.23573,kg/kg-mole,April,2016,4
675,0.719131005,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",84043145.63,scf/month,Fuel Gas,,,19.1622725,kg/kg-mole,April,2016,94-GDU
676,0.75361,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",5729928.04,scf/month,Fuel Gas,,,20.4236,kg/kg-mole,April,2016,HTHC
677,0.71858,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",58605107,scf/month,Fuel Gas,,,19.16307,kg/kg-mole,April,2016,HTHC
678,0.72834,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",99770481.6,scf/month,Fuel Gas,,,18.07381,kg/kg-mole,April,2016,2004-10
679,0.72821,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",74432205.6,scf/month,Fuel Gas,,,17.96457,kg/kg-mole,April,2016,94-43
680,0.72484,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",129676320,scf/month,Fuel Gas,,,18.08781,kg/kg-mole,April,2016,2005-2
681,0.6069127,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",17466300,scf/month,,,,21.670679,kg/kg-mole,April,2016,Turbine 1 (D182)
682,0.6069127,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",987080,scf/month,,,,21.670679,kg/kg-mole,April,2016,Stearns Multi-Therm Heater (D86)
683,0.6069127,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",19288400,scf/month,,,,21.670679,kg/kg-mole,April,2016,Turbine 2 (D189)
684,0.739,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",516029192,scf/month,Natural Gas (Weighted U.S. Average),,,16.79,kg/kg-mole,April,2016,CP-001
685,,,1004218,Lycoming County Resource Management Services,787054,scf/month,Landfill Gas,,,28.4,kg/kg-mole,April,2016,GP-002
686,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,656754295.62,scf/month,Fuel Gas,,,7.2748,kg/kg-mole,April,2016,Furnace 10
687,0.649,kg C per kg,1007844,Paulsboro Refining Company LLC,14718024,scf/month,Fuel Gas,,,13.33,kg/kg-mole,April,2016,CCR F-5 Heater
688,0.649,kg C per kg,1007844,Paulsboro Refining Company LLC,19087086,scf/month,Fuel Gas,,,13.33,kg/kg-mole,April,2016,CCR F-101 Heater
689,0.732,kg C per kg,1007844,Paulsboro Refining Company LLC,231929681,scf/month,Fuel Gas,,,17.13,kg/kg-mole,April,2016,A-Boiler
690,0.732,kg C per kg,1007844,Paulsboro Refining Company LLC,232232195,scf/month,Fuel Gas,,,17.13,kg/kg-mole,April,2016,B-Boiler
691,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,278968513.15,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 6
692,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,271108432.38,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 1
693,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,320004904.88,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 9
694,0.664,kg C per kg,1000099,Robinson Refinery,161012538.682,scf/month,Fuel Gas,,,13.685,kg/kg-mole,April,2016,CP-69
695,0.65,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,11198824.05,scf/month,Fuel Gas,,,21.06,kg/kg-mole,April,2016,6F1-B
696,0.65,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10563179.96,scf/month,Fuel Gas,,,21.06,kg/kg-mole,April,2016,6F1-A
697,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,72163481.83,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,100-H2
698,0.608,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,30789596.83,scf/month,Fuel Gas,,,13.96,kg/kg-mole,April,2016,H-1102
699,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,27216330.08,scf/month,Fuel Gas,,,20.4,kg/kg-mole,April,2016,H-1401
700,0.613,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,11515385.92,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2016,H-1501A
701,0.615,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,34880275.42,scf/month,Fuel Gas,,,20.56,kg/kg-mole,April,2016,H-201
702,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,44348274.42,scf/month,Fuel Gas,,,20.47,kg/kg-mole,April,2016,H-202
703,0.612,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,23576829.08,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2016,H-203
704,0.611,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,19838422.58,scf/month,Fuel Gas,,,20.47,kg/kg-mole,April,2016,H-204
705,0.65,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,16777346.25,scf/month,Fuel Gas,,,21.06,kg/kg-mole,April,2016,H-101
706,0.65,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,13473189.74,scf/month,Fuel Gas,,,21.06,kg/kg-mole,April,2016,H-102
707,0.581,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,20340209,scf/month,Fuel Gas,,,,,April,2016,H-505A
708,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,80798581.52,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,100-H1
709,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,13779072.45,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,H-047
710,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,23221030.5,scf/month,Fuel Gas,,,14.27,kg/kg-mole,April,2016,H-28002
711,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,16001200,scf/month,Fuel Gas,,,14.31,kg/kg-mole,April,2016,H-501
712,0.67,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,22728931.22,scf/month,Fuel Gas,,,14.84,kg/kg-mole,April,2016,54 H-102
713,0.667,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,1159693.083,scf/month,Fuel Gas,,,11.28,kg/kg-mole,April,2016,H-506
714,0.57,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,7328971.583,scf/month,Fuel Gas,,,14.44,kg/kg-mole,April,2016,H-28001
715,0.57,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,978066.5833,scf/month,Fuel Gas,,,14.25,kg/kg-mole,April,2016,H-3003
716,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,21337373.33,scf/month,Fuel Gas,,,14.31,kg/kg-mole,April,2016,H-502
717,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,66057459.78,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,14-H-1401
718,0.65,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,16700906.02,scf/month,Fuel Gas,,,21.06,kg/kg-mole,April,2016,440h-1
719,0.67,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,21540999.48,scf/month,Fuel Gas,,,14.84,kg/kg-mole,April,2016,54 H-101
720,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,15468238.43,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,160H-1
721,0.55,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,9546557.17,scf/month,Fuel Gas,,,14.71,kg/kg-mole,April,2016,160H-2
722,0.582,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,18575757.92,scf/month,Fuel Gas,,,,,April,2016,H-504
723,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2016,GP-POPCO Boilers
724,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2016,LFC GTG
725,0.72681,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",10856141.72,scf/month,Fuel Gas,,,18.11104,kg/kg-mole,April,2016,94-29
726,0.72513,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",6005710.93,scf/month,Fuel Gas,,,18.06241,kg/kg-mole,April,2016,94-28
727,0.71818,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",147303636.41,scf/month,Fuel Gas,,,19.163065,kg/kg-mole,April,2016,HCU Frac
728,0.72778,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",42882398.4,scf/month,Fuel Gas,,,17.95993,kg/kg-mole,April,2016,94-45
729,0.72415,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",33304304.44,scf/month,Fuel Gas,,,18.0122,kg/kg-mole,April,2016,DHT Feed Heaters
730,0.718296754,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",127750689.60,scf/month,Fuel Gas,,,19.18304874,kg/kg-mole,April,2016,94-CCR
731,0.717601359,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",66251411.10,scf/month,Fuel Gas,,,19.14264335,kg/kg-mole,April,2016,HCU Heaters
732,0.725203026,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",306125280,scf/month,Fuel Gas,,,18.07141384,kg/kg-mole,April,2016,2005-1
733,0.72548,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",218005536,scf/month,Fuel Gas,,,18.0859,kg/kg-mole,April,2016,Coker Heaters
734,0.72626,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",60118773.75,scf/month,Fuel Gas,,,18.09486,kg/kg-mole,April,2016,6-81
735,0.72577,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",11956957.99,scf/month,Fuel Gas,,,18.07591,kg/kg-mole,April,2016,94-30
736,0.195896,kg C per kg,1006695,Dearborn Industrial Generation,2973270000,scf/month,Blast Furnace Gas,,,29.831034,kg/kg-mole,April,2016,BL1100
737,0.195896,kg C per kg,1006695,Dearborn Industrial Generation,3035708800,scf/month,Blast Furnace Gas,,,29.831034,kg/kg-mole,April,2016,BL3100
738,0.195896,kg C per kg,1006695,Dearborn Industrial Generation,3243800,scf/month,Blast Furnace Gas,,,29.831034,kg/kg-mole,April,2016,BL2100
739,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,April,2016,SRC_IH3_BFG Stoves_S1A
740,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,April,2016,SRC_UTL_Boiler 6_S8E
741,0.1855,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2319540891.65,scf/month,Blast Furnace Gas,,,32.98,kg/kg-mole,April,2016,SRC_IH4_BFG Stoves_S1C
742,0.1855,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,5997453333.33,scf/month,Blast Furnace Gas,,,32.98,kg/kg-mole,April,2016,SRC_UTL_Boiler 8_S8G
743,0.1855,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2982520000,scf/month,Blast Furnace Gas,,,32.98,kg/kg-mole,April,2016,SRC_UTL_Boiler 7_S8F
744,0.4459,kg C per kg,1000099,Robinson Refinery,52044658.380,scf/month,Fuel Gas,,,4.477,kg/kg-mole,April,2016,GP-1
745,0.72,kg C per kg,1007322,Delaware City Refinery,599600290,scf/month,Fuel Gas,,,19.68,kg/kg-mole,April,2016,CP-Power Plant
746,0.72,kg C per kg,1007322,Delaware City Refinery,1335506130,scf/month,Fuel Gas,,,19.68,kg/kg-mole,April,2016,CP-Heaters
747,0.30619195,kg C per kg,1002150,Shute Creek Facility,2162293708.5736,scf/month,Natural Gas (Weighted U.S. Average),,,37.848703426,kg/kg-mole,April,2016,CP-Cogen Turbines - Primary fuel
748,0.2532,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",166285330,scf/month,,,,5.9342,kg/kg-mole,April,2016,CP-2
749,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,21044500,scf/month,Fuel Gas,,,20.09,kg/kg-mole,April,2016,G1-14-01
750,0.649,kg C per kg,1007844,Paulsboro Refining Company LLC,179725011,scf/month,Fuel Gas,,,13.33,kg/kg-mole,April,2016,CCR Feed Heater
751,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,233803177.93,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 7
752,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,288533906.47,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 8
753,0.6642,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,138938072.64,scf/month,Fuel Gas,,,7.7946,kg/kg-mole,April,2016,Boiler B
754,0.7393,kg C per kg,1004004,Mid Set Cogeneration Facility,312283133,scf/month,Natural Gas (Weighted U.S. Average),,,17.066,kg/kg-mole,April,2016,Unit A
755,0.6495,kg C per kg,1011345,Greka Refining Company,6789000,scf/month,Fuel Gas,,,25.935,kg/kg-mole,April,2016,GP-SMRC all Combustion Units
756,0.78994440,kg C per kg,1006531,GOODWAY REFINING LLC,731076.9231,scf/month,Fuel Gas,,,38.1124962,kg/kg-mole,April,2016,GP-RFG
757,0.1854,kg C per kg,1003195,"Ironside Energy, LLC",0,scf/month,Blast Furnace Gas,,,32.98,kg/kg-mole,April,2016,Boiler No. 9
758,0.6642,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,117725319.67,scf/month,Fuel Gas,,,7.7946,kg/kg-mole,April,2016,Boiler A
759,0.732,kg C per kg,1007844,Paulsboro Refining Company LLC,231927626,scf/month,Fuel Gas,,,17.13,kg/kg-mole,April,2016,C-Boiler
760,0.732,kg C per kg,1007844,Paulsboro Refining Company LLC,290919032,scf/month,Fuel Gas,,,17.13,kg/kg-mole,April,2016,GTG/HRSG
761,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,102509985,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,CU7 F-2 Heater
762,0.64182,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,200918706.83,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 3
763,0.6418,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,251579129.97,scf/month,Fuel Gas,,,7.6403,kg/kg-mole,April,2016,Furnace 4
764,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,75159204,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,CU7 F-1A Heater
765,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,83186478,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,CU7 F-1 Heater
766,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,95810311,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,CU6 Heater
767,0.745,kg C per kg,1007844,Paulsboro Refining Company LLC,37500703,scf/month,Fuel Gas,,,20.93,kg/kg-mole,April,2016,Coker A-Heater
768,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,30637829,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,FURF-1 BB-1 Heater
769,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,6127218,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,FURF-1 BB-2 Heater
770,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,15409861,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,FURF-2 B101 Heater
771,0.698,kg C per kg,1002286,LUNDAY-THAGARD COMPANY,1202314,scf/month,Fuel Gas,,,37.45,kg/kg-mole,April,2016,GP-1
772,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,0,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,PDA BB-1 Heater
773,0.691,kg C per kg,1007844,Paulsboro Refining Company LLC,25343730,scf/month,Fuel Gas,,,19.97,kg/kg-mole,April,2016,PDA BB-2 Heater
774,0.692,kg C per kg,1007844,Paulsboro Refining Company LLC,9105453,scf/month,Fuel Gas,,,23.45,kg/kg-mole,April,2016,CHD-2 Heater
775,0.692,kg C per kg,1007844,Paulsboro Refining Company LLC,14218649,scf/month,Fuel Gas,,,23.45,kg/kg-mole,April,2016,MLDW Heater
776,0.609,kg C per kg,1007844,Paulsboro Refining Company LLC,12102287,scf/month,Fuel Gas,,,7.24,kg/kg-mole,April,2016,NHT Heater
777,0.609,kg C per kg,1007844,Paulsboro Refining Company LLC,18262412,scf/month,Fuel Gas,,,7.24,kg/kg-mole,April,2016,FGDU Heater
778,0.745,kg C per kg,1007844,Paulsboro Refining Company LLC,37937471,scf/month,Fuel Gas,,,20.93,kg/kg-mole,April,2016,Coker B-Heater
779,0.609,kg C per kg,1007844,Paulsboro Refining Company LLC,45617725,scf/month,Fuel Gas,,,7.24,kg/kg-mole,April,2016,CHD-1 Heater
780,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,633911645,scf/month,Natural Gas (Weighted U.S. Average),,,17.07,kg/kg-mole,April,2016,Unit D
781,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,3465696,scf/month,Natural Gas (Weighted U.S. Average),,,17.07,kg/kg-mole,April,2016,Unit B
782,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,1604999,scf/month,Natural Gas (Weighted U.S. Average),,,17.07,kg/kg-mole,April,2016,Unit A
783,0.7389,kg C per kg,1004001,Kern River Cogeneration Facility,7410335,scf/month,Natural Gas (Weighted U.S. Average),,,17.07,kg/kg-mole,April,2016,Unit C
784,0.740709144668532,kg C per kg,1008014,ERGON REFINING INC,8395059.57062987,scf/month,Fuel Gas,,,16.835887485,kg/kg-mole,April,2016,GP-RFG
785,0.788013980873967,kg C per kg,1003589,SHELL CHEMICAL COMPANY,273260880.000000000000000,scf/month,Fuel Gas,,,15.906683333333300,kg/kg-mole,April,2016,GP- FG2
786,0.832374909645852,kg C per kg,1003589,SHELL CHEMICAL COMPANY,198897744.000000000000000,scf/month,Fuel Gas,,,20.954870000000000,kg/kg-mole,April,2016,GP- FG1
