C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,July,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,January,45532800,pounds steam,0.0013,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,June,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,November,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,July,139740300,pounds steam,0.00172,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 2,Municipal Solid Waste,May,42320083,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,March,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,April,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,June,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,November,43918583,pounds steam,0.00151,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,July,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,November,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,October,47234833.333,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,June,46730500,pounds steam,0.00156,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,February,133571247.36,pounds steam,0.001465,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,April,200796878.40,pounds steam,0.001465,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,May,218259378.72,pounds steam,0.001465,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,September,151878636.72,pounds steam,0.001465,mmBtu/pounds steam
1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,October,208000022.16,pounds steam,0.001465,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,June,82806250,pounds steam,0.00176,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,May,41921000,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,June,41921000,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,January,40265417,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,February,40265417,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,March,40265417,pounds steam,0.00148,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,January,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,May,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,September,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,132066700,pounds steam,0.00172,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),March,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),June,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,May,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,June,0,pounds steam,0.001712,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,August,27942000.1,pounds steam,0.00141,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,May,39315577,pounds steam,0.001470773,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,October,66345650,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,November,58593330,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,August,73580570,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,September,66867640,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,December,68580140,pounds steam,0.0016,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,February,156096000,pounds steam,0.00167,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,March,156096000,pounds steam,0.00167,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,May,156096000,pounds steam,0.00167,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,January,144327000,pounds steam,0.001724378,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,April,87402000,pounds steam,0.001724378,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,June,196550142,pounds steam,0.00147,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,August,176963121,pounds steam,0.00147,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,56082960,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,39094348,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,41441196,pounds steam,0.001470773,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,March,129999166,pounds steam,0.001729,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,July,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,December,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,May,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,July,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,November,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),July,25095000,pounds steam,0.00147,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,May,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,December,48483600,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,March,51668900,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,April,48967700,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,June,50513400,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,October,39292700,pounds steam,0.00130456,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),February,106558208,pounds steam,0.001938,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),August,115341183,pounds steam,0.001938,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,March,56476320,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,57899040,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,June,45009018,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,December,40342005,pounds steam,0.001470773,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),August,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),December,54565,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,February,15610330,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,September,69459200,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,November,39871201,pounds steam,0.00160681,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,November,90857000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,April,202317000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,December,160624000,pounds steam,0.00221,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,August,63746690,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,October,26353150,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,November,31826360,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,July,25701010,pounds steam,0.00122,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),November,24306382,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,October,14783209,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,December,14555572,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),March,21282288,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,February,17312869.81,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,March,16187884.86,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,August,17686581.22,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,February,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,October,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,July,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,November,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,April,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,June,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,November,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,June,147637000,pounds steam,0.00187,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,January,14767909,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,April,15100483,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,October,14318974,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),April,19241373,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),May,21304111,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,May,17177743,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,July,12288302,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,September,14226950,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,June,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,July,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,August,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,January,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,July,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,January,13520813,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,February,13886038,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,December,16434952,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),May,15528912,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),September,17670909,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,July,72316702,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),February,,,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),June,24439,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,April,72476418,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,January,,,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,March,54820455,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,November,49433863,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,September,,,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,October,,,0.00122,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,January,65039099,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,April,46904193,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,May,55114424,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,January,4148470,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,March,61987356,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,April,61807019,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,May,59753115,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,September,45038547,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,January,884534,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,September,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,September,10163782,pounds steam,0.001389,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,October,103739500,pounds steam,0.001665,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,April,164753000,pounds steam,0.00146,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,September,177557800,pounds steam,0.00146,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,May,47801500,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,September,48668130,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,February,37675100,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,September,49838930,pounds steam,0.0013,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,June,47394083,pounds steam,0.001608,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,January,139276300,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,June,147421300,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,July,143489800,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,December,127883100,pounds steam,0.00172,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,January,47768167,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,November,47768167,pounds steam,0.00163,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,February,36404600,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,September,50914300,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,February,32747500,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,September,51179200,pounds steam,0.0013,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,January,45752000,pounds steam,0.001631,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,July,0,pounds steam,0.001631,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,August,0,pounds steam,0.001631,mmBtu/pounds steam
